Timestamp,Longitude,Latitude,DriverId,AssetId,PositionId,IsAvl,Source,AgeOfReadingSeconds,Pdop,Hdop,NumberOfSatellites,Heading,SpeedKilometresPerHour,FormattedAddress,AltitudeMetres,OdometerKilometres
2024-04-08T08:29:41Z,-49.301645597442985,-16.70395846478641,-106647426425259773,1498924807959474176,3289430330258576938,True,Gps,0,0.0,1,12,229,14.988,,0.0,899036.3
2024-04-08T08:29:50Z,-49.301889427006245,-16.7041783221066,-106647426425259773,1498924807959474176,3289430368839410291,True,Gps,0,0.0,1,12,197,14.593,,0.0,899036.4
2024-04-08T08:29:56Z,-49.30180476978421,-16.704334309324622,-106647426425259773,1498924807959474176,3289430395792414859,True,Gps,0,0.0,1,12,129,10.711,,0.0,899036.4
2024-04-08T08:30:02Z,-49.301646100357175,-16.70434981584549,-106647426425259773,1498924807959474176,3289430420909757171,True,Gps,0,0.0,1,12,76,10.574,,0.0,899036.4
2024-04-08T08:30:26Z,-49.300950821489096,-16.704229786992073,-106647426425259773,1498924807959474176,3289430525693607155,True,Gps,0,0.0,1,12,116,12.011,,0.0,899036.438
2024-04-08T08:30:32Z,-49.30086691863835,-16.70439482666552,-106647426425259773,1498924807959474176,3289430553276620937,True,Gps,0,0.0,1,12,158,8.609,,0.0,899036.5
2024-04-08T08:30:44Z,-49.30075493641198,-16.704761115834117,-106647426425259773,1498924807959474176,3289430603518110331,False,Gps,1,0.0,1,12,162,15.252,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.563
2024-04-08T08:30:45Z,-49.300746470689774,-16.704797325655818,-106647426425259773,1498924807959474176,3289430606316113451,False,Gps,1,0.0,1,12,165,14.397,"Rua A-2, Sudoeste, Goiânia - GO, 74310-030, Brasil",,899036.563
2024-04-08T08:30:57Z,-49.30063876323402,-16.705236453562975,-106647426425259773,1498924807959474176,3289430659964548758,True,Gps,0,0.0,1,12,193,13.287,,0.0,899036.563
2024-04-08T08:31:03Z,-49.30085183121264,-16.705352794378996,-106647426425259773,1498924807959474176,3289430685300050693,True,Gps,0,0.0,1,12,246,17.629,,0.0,899036.6
2024-04-08T08:31:48Z,-49.3015756085515,-16.705633085221052,-106647426425259773,1498924807959474176,3289430878281380116,True,Gps,0,0.0,1,12,292,17.137,,0.0,899036.7
2024-04-08T08:31:54Z,-49.301682645455,-16.705362433567643,-106647426425259773,1498924807959474176,3289430904154586837,True,Gps,0,0.0,1,12,343,20.502,,0.0,899036.7
2024-04-08T08:32:25Z,-49.302364932373166,-16.703191604465246,-106647426425259773,1498924807959474176,3289431034741335988,False,Gps,1,0.0,1,12,344,27.955,"Rua U-82, 51-6, Sudoeste, Goiânia - GO, 74313-740, Brazil",,899037.0
2024-04-08T08:32:27Z,-49.30239141918719,-16.703067803755403,-106647426425259773,1498924807959474176,3289431045634522070,False,Gps,1,0.0,1,12,353,23.299,"Rua U-82, 51-7, Sudoeste, Goiânia - GO, 74313-740, Brazil",,899037.0
2024-04-08T08:32:30Z,-49.30238010361791,-16.702877786010504,-106647426425259773,1498924807959474176,3289431057330967974,True,Gps,0,0.0,1,12,28,16.561,,0.0,899037.0
2024-04-08T08:32:34Z,-49.30229477584363,-16.702780136838555,-106647426425259773,1498924807959474176,3289431074030021122,False,Gps,1,0.0,1,12,34,19.506,"Rua C-87, 139-8, Sudoeste, Goiânia - GO, 74303-210, Brazil",,899037.0
2024-04-08T08:32:35Z,-49.3022669479251,-16.702736634761095,-106647426425259773,1498924807959474176,3289431081142459716,False,Gps,1,0.0,1,12,32,20.56,"Rua C-87, 139-8, Sudoeste, Goiânia - GO, 74303-210, Brazil",,899037.063
2024-04-08T08:32:41Z,-49.30206812918186,-16.70242365449667,-106647426425259773,1498924807959474176,3289431103550780233,False,Gps,1,0.0,1,12,32,26.709,"Rua C-87, 139-8, Sudoeste, Goiânia - GO, 74303-210, Brazil",,899037.063
2024-04-08T08:32:43Z,-49.30199663154781,-16.702316449955106,-106647426425259773,1498924807959474176,3289431113668110642,False,Gps,1,0.0,1,12,34,23.392,"Rua C-87, 139-8, Sudoeste, Goiânia - GO, 74303-210, Brazil",,899037.063
2024-04-08T08:32:46Z,-49.301879117265344,-16.702204132452607,-106647426425259773,1498924807959474176,3289431127037339010,True,Gps,0,0.0,1,12,63,13.141,,0.0,899037.1
2024-04-08T08:32:52Z,-49.30159295909107,-16.702278647571802,-106647426425259773,1498924807959474176,3289431152344779752,True,Gps,0,0.0,1,11,110,24.7,,0.0,899037.1
2024-04-08T08:32:55Z,-49.30145063437522,-16.70230932533741,-106647426425259773,1498924807959474176,3289431166288763513,False,Gps,1,0.0,1,12,102,29.702,"Rua C-87, Sudoeste, Goiânia - GO, 74303-210, Brasil",,899037.1
2024-04-08T08:32:56Z,-49.30137695744634,-16.702322317287326,-106647426425259773,1498924807959474176,3289431171576002944,False,Gps,1,0.0,1,12,101,27.705,"Rua C-87, Sudoeste, Goiânia - GO, 74303-210, Brasil",,899037.2
2024-04-08T08:32:58Z,-49.301203954964876,-16.70233380049467,-106647426425259773,1498924807959474176,3289431176529700243,False,Gps,1,0.0,1,11,93,33.497,"Rua C-87, Sudoeste, Goiânia - GO, 74310-280, Brasil",,899037.2
2024-04-08T08:33:22Z,-49.29895458742976,-16.70256581157446,-106647426425259773,1498924807959474176,3289431281773204033,False,Gps,1,0.0,1,12,96,31.537,"Rua C-87, 16-6, Sudoeste, Goiânia - GO, 74310-280, Brazil",,899037.438
2024-04-08T08:33:26Z,-49.29870815947652,-16.702567152678967,-106647426425259773,1498924807959474176,3289431296937847054,True,Gps,0,0.0,1,12,62,11.193,,0.0,899037.438
2024-04-08T08:33:34Z,-49.29859559051692,-16.702310917899013,-106647426425259773,1498924807959474176,3289431334117259268,False,Gps,1,0.0,1,12,60,21.961,"Rua A-16, Sudoeste, Goiânia - GO, 74310-170, Brasil",,899037.5
2024-04-08T08:33:35Z,-49.29853926412761,-16.70230194926262,-106647426425259773,1498924807959474176,3289431338205387084,False,Gps,1,0.0,1,12,83,23.019,"Rua A-16, Sudoeste, Goiânia - GO, 74310-170, Brasil",,899037.5
2024-04-08T08:33:35Z,-49.298476316034794,-16.702309660613537,-106647426425259773,1498924807959474176,3289431338987271038,True,Gps,0,0.0,1,12,99,24.916,,0.0,899037.5
2024-04-08T08:33:39Z,-49.298268780112274,-16.70235232450068,-106647426425259773,1498924807959474176,3289431354571195164,False,Gps,1,0.0,1,12,98,29.514,"Rua A-16, Sudoeste, Goiânia - GO, 74310-170, Brasil",,899037.5
2024-04-08T08:33:40Z,-49.29818965494633,-16.702363304793835,-106647426425259773,1498924807959474176,3289431356879716597,False,Gps,1,0.0,1,12,97,31.129,"Rua A-16, Sudoeste, Goiânia - GO, 74310-170, Brasil",,899037.5
2024-04-08T08:33:43Z,-49.297925624996424,-16.702399598434567,-106647426425259773,1498924807959474176,3289431369745023740,False,Gps,1,0.0,1,12,97,35.328,"Rua A-18, 23-22, Sudoeste, Goiânia - GO, 74310-190, Brazil",,899037.563
2024-04-08T08:33:48Z,-49.29746076464653,-16.702462127432227,-106647426425259773,1498924807959474176,3289431394384364073,False,Gps,1,0.0,1,12,97,33.902,"Rua A-18, 23-19, Sudoeste, Goiânia - GO, 74310-190, Brazil",,899037.6
2024-04-08T08:33:56Z,-49.297025660052896,-16.702485596761107,-106647426425259773,1498924807959474176,3289431429255813546,True,Gps,0,0.0,1,12,64,12.256,,0.0,899037.6
2024-04-08T08:34:01Z,-49.29696715436876,-16.702316282317042,-106647426425259773,1498924807959474176,3289431448448416917,False,Gps,1,0.0,1,12,13,22.142,"Rua Flemington, 23-16, Sudoeste, Goiânia - GO, 74310-290, Brazil",,899037.7
2024-04-08T08:34:02Z,-49.29695466533303,-16.70225844718516,-106647426425259773,1498924807959474176,3289431454754302217,False,Gps,1,0.0,1,12,10,23.729,"Rua Flemington, 23-16, Sudoeste, Goiânia - GO, 74310-290, Brazil",,899037.7
2024-04-08T08:34:02Z,-49.29694125428796,-16.702197259292006,-106647426425259773,1498924807959474176,3289431454393262873,True,Gps,0,0.0,1,12,8,24.389,,0.0,899037.7
2024-04-08T08:34:14Z,-49.29684494622051,-16.70129746198654,-106647426425259773,1498924807959474176,3289431504542770321,False,Gps,1,0.0,1,12,7,34.279,"Rua Flemington, 98-11, Sudoeste, Goiânia - GO, 74310-290, Brazil",,899037.8
2024-04-08T08:34:15Z,-49.296835642308,-16.701209787279367,-106647426425259773,1498924807959474176,3289431510195890649,False,Gps,1,0.0,1,12,5,34.341,"Rua Flemington, 98-11, Sudoeste, Goiânia - GO, 74310-290, Brazil",,899037.8
2024-04-08T08:34:19Z,-49.29681242443621,-16.700858753174543,-106647426425259773,1498924807959474176,3289431526628625251,False,Gps,1,0.0,1,12,3,36.333,"Avenida C-8, 89-14, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899037.8
2024-04-08T08:34:20Z,-49.29680798202753,-16.70076680369675,-106647426425259773,1498924807959474176,3289431531361742879,False,Gps,1,0.0,1,12,2,36.907,"Avenida C-8, 89-14, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899037.8
2024-04-08T08:34:24Z,-49.29678526706993,-16.70039095915854,-106647426425259773,1498924807959474176,3289431546481411257,False,Gps,1,0.0,1,12,4,38.305,"Avenida C-8, 89-17, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899037.9
2024-04-08T08:34:27Z,-49.29676908999681,-16.700112763792276,-106647426425259773,1498924807959474176,3289431561266009362,False,Gps,1,0.0,1,12,3,33.645,"Avenida C-8, 89-19, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899037.938
2024-04-08T08:34:40Z,-49.296706980094314,-16.699085477739573,-106647426425259773,1498924807959474176,3289431616125317652,False,Gps,1,0.0,1,12,2,37.865,"Avenida C-8, 88-15, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.0
2024-04-08T08:34:42Z,-49.29669843055308,-16.698908619582653,-106647426425259773,1498924807959474176,3289431626634420006,False,Gps,1,0.0,1,12,3,32.181,"Avenida C-8, 88-16, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.063
2024-04-08T08:34:49Z,-49.29667613469064,-16.698394138365984,-106647426425259773,1498924807959474176,3289431655286207506,False,Gps,1,0.0,1,12,5,34.79,"Avenida C-8, 87-16, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.1
2024-04-08T08:34:50Z,-49.296673284843564,-16.69830445200205,-106647426425259773,1498924807959474176,3289431658232128690,False,Gps,1,0.0,1,12,1,36.485,"Avenida C-8, 87-16, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.1
2024-04-08T08:35:02Z,-49.296599607914686,-16.697016153484583,-106647426425259773,1498924807959474176,3289431712156381012,True,Gps,0,0.0,1,12,2,39.707,,0.0,899038.25
2024-04-08T08:35:14Z,-49.296538587659605,-16.695950981229544,-106647426425259773,1498924807959474176,3289431761290796575,False,Gps,1,0.0,1,12,3,36.936,"Avenida C-8, 86-23, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.4
2024-04-08T08:35:15Z,-49.296532971784465,-16.69586095958948,-106647426425259773,1498924807959474176,3289431767390554084,False,Gps,1,0.0,1,12,3,35.063,"Avenida C-8, 86-24, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.4
2024-04-08T08:35:21Z,-49.29644479416311,-16.69548226520419,-106647426425259773,1498924807959474176,3289431794395058156,True,Gps,0,0.0,1,12,44,20.297,,0.0,899038.438
2024-04-08T08:35:22Z,-49.29644479416311,-16.69548226520419,-106647426425259773,1498924807959474176,3289431796038415055,False,Gps,1,0.0,1,12,44,20.297,"Avenida C-8, 86-25, Sudoeste, Goiânia - GO, 74305-110, Brazil",,899038.438
2024-04-08T08:35:23Z,-49.296402130275965,-16.695455610752106,-106647426425259773,1498924807959474176,3289431799965509613,False,Gps,1,0.0,1,12,60,19.871,"Avenida C-12, 86-1, Sudoeste, Goiânia - GO, 74305-010, Brazil",,899038.438
2024-04-08T08:35:27Z,-49.296083617955446,-16.69541914947331,-106647426425259773,1498924807959474176,3289431820399895177,True,Gps,0,0.0,1,12,82,26.408,,0.0,899038.5
2024-04-08T08:35:27Z,-49.296151930466294,-16.695426609367132,-106647426425259773,1498924807959474176,3289431819691608456,False,Gps,1,0.0,1,12,82,27.288,"Avenida C-12, 86-2, Sudoeste, Goiânia - GO, 74305-010, Brazil",,899038.5
2024-04-08T08:35:30Z,-49.295938443392515,-16.695392997935414,-106647426425259773,1498924807959474176,3289431830572196997,False,Gps,1,0.0,1,12,78,27.055,"Avenida C-12, 86-3, Sudoeste, Goiânia - GO, 74305-010, Brazil",,899038.5
2024-04-08T08:36:09Z,-49.295599814504385,-16.695324098691344,-106647426425259773,1498924807959474176,3289432000270156914,False,Gps,1,0.0,1,12,77,18.051,"Avenida C-12, Sudoeste, Goiânia - GO, 74305-010, Brasil",,899038.5
